type,city,year,n
 (Beyaz Peynir) ,Kirklareli,1980,14085
 (Beyaz Peynir) ,Kirklareli,1981,15e3
 (Beyaz Peynir) ,Kirklareli,1982,29761
 (Beyaz Peynir) ,Kirklareli,1983,35702
 (Beyaz Peynir) ,Kirklareli,1984,46527
 (Beyaz Peynir) ,Kirklareli,1985,847
 (Beyaz Peynir) ,Kirklareli,1986,1099
 (Beyaz Peynir) ,Kirklareli,1987,1459
 (Beyaz Peynir) ,Kirklareli,1988,2844
 (Beyaz Peynir) ,Kirklareli,1989,4298
 (Beyaz Peynir) ,Kirklareli,1990,8008
 (Beyaz Peynir) ,Kirklareli,1991,12892
 (Beyaz Peynir) ,Kirklareli,1992,23025
 (Beyaz Peynir) ,Kirklareli,1993,33465
 (Beyaz Peynir) ,Kirklareli,1994,67791
 (Beyaz Peynir) ,Kirklareli,1995,145166
 (Beyaz Peynir) ,Kirklareli,1996,220388
 (Beyaz Peynir) ,Kirklareli,1997,472500
 (Beyaz Peynir) ,Kirklareli,1998,1020694
 (Beyaz Peynir) ,Kirklareli,1999,1447083.33
 (Beyaz Peynir) ,Kirklareli,2000,1882777.78
 (Beyaz Peynir) ,Kirklareli,2001,2525694.44
 (Beyaz Peynir) ,Kirklareli,2002,3295674.03
 (Beyaz Peynir) ,Kirklareli,2003,4252.85
 (Beyaz Peynir) ,Kirklareli,2004,5171.39
 (Beyaz Peynir) ,Kirklareli,2006,6.79
 (Beyaz Peynir) ,Kirklareli,2007,6.14
 (Beyaz Peynir) ,Kirsehir,1980,13541
 (Beyaz Peynir) ,Kirsehir,1981,22722
 (Beyaz Peynir) ,Kirsehir,1982,24833
 (Beyaz Peynir) ,Kirsehir,1983,32916
 (Beyaz Peynir) ,Kirsehir,1984,48333
 (Beyaz Peynir) ,Kirsehir,1985,838
 (Beyaz Peynir) ,Kirsehir,1986,1091
 (Beyaz Peynir) ,Kirsehir,1987,1512
 (Beyaz Peynir) ,Kirsehir,1988,2540
 (Beyaz Peynir) ,Kirsehir,1989,3739
 (Beyaz Peynir) ,Kirsehir,1990,7666
 (Beyaz Peynir) ,Kirsehir,1991,11456
 (Beyaz Peynir) ,Kirsehir,1992,19303
 (Beyaz Peynir) ,Kirsehir,1993,28113
 (Beyaz Peynir) ,Kirsehir,1994,52303
 (Beyaz Peynir) ,Kirsehir,1995,119215
 (Beyaz Peynir) ,Kirsehir,1996,206722
 (Beyaz Peynir) ,Kirsehir,1997,359583
 (Beyaz Peynir) ,Kirsehir,1998,722708
 (Beyaz Peynir) ,Kirsehir,1999,1210833.33
 (Beyaz Peynir) ,Kirsehir,2000,1866666.67
 (Beyaz Peynir) ,Kirsehir,2001,3117500
 (Beyaz Peynir) ,Kirsehir,2002,3540277.78
 (Beyaz Peynir) ,Kirsehir,2003,3929.86
 (Beyaz Peynir) ,Kirsehir,2004,4248.06
 (Beyaz Peynir) ,Kirsehir,2006,6.26
 (Beyaz Peynir) ,Kirsehir,2007,6.82
 (Beyaz Peynir) ,Kocaeli,1980,13811
 (Beyaz Peynir) ,Kocaeli,1981,23458
 (Beyaz Peynir) ,Kocaeli,1982,25533
 (Beyaz Peynir) ,Kocaeli,1983,34722
 (Beyaz Peynir) ,Kocaeli,1984,45e3
 (Beyaz Peynir) ,Kocaeli,1985,821
 (Beyaz Peynir) ,Kocaeli,1986,1149
 (Beyaz Peynir) ,Kocaeli,1987,1516
 (Beyaz Peynir) ,Kocaeli,1988,2415
 (Beyaz Peynir) ,Kocaeli,1989,5178
 (Beyaz Peynir) ,Kocaeli,1990,9487
 (Beyaz Peynir) ,Kocaeli,1991,13988
 (Beyaz Peynir) ,Kocaeli,1992,24797
 (Beyaz Peynir) ,Kocaeli,1993,34279
 (Beyaz Peynir) ,Kocaeli,1994,71e3
 (Beyaz Peynir) ,Kocaeli,1995,157625
 (Beyaz Peynir) ,Kocaeli,1996,243514
 (Beyaz Peynir) ,Kocaeli,1997,476999
 (Beyaz Peynir) ,Kocaeli,1998,1065138
 (Beyaz Peynir) ,Kocaeli,1999,1485182.67
 (Beyaz Peynir) ,Kocaeli,2000,1792013.89
 (Beyaz Peynir) ,Kocaeli,2001,2789583.33
 (Beyaz Peynir) ,Kocaeli,2002,3772718.25
 (Beyaz Peynir) ,Kocaeli,2003,5020.14
 (Beyaz Peynir) ,Kocaeli,2004,5824.55
 (Beyaz Peynir) ,Kocaeli,2006,5.76
 (Beyaz Peynir) ,Kocaeli,2007,6.32
 (Beyaz Peynir) ,Konya,1980,12897
 (Beyaz Peynir) ,Konya,1981,20956
 (Beyaz Peynir) ,Konya,1982,24480
 (Beyaz Peynir) ,Konya,1983,32117
 (Beyaz Peynir) ,Konya,1984,43122
 (Beyaz Peynir) ,Konya,1985,767
 (Beyaz Peynir) ,Konya,1986,1051
 (Beyaz Peynir) ,Konya,1987,1411
 (Beyaz Peynir) ,Konya,1988,2604
 (Beyaz Peynir) ,Konya,1989,4047
 (Beyaz Peynir) ,Konya,1990,7269
 (Beyaz Peynir) ,Konya,1991,10739
 (Beyaz Peynir) ,Konya,1992,18582
 (Beyaz Peynir) ,Konya,1993,30481
 (Beyaz Peynir) ,Konya,1994,61e3
 (Beyaz Peynir) ,Konya,1995,122320
 (Beyaz Peynir) ,Konya,1996,203125
 (Beyaz Peynir) ,Konya,1997,406719
 (Beyaz Peynir) ,Konya,1998,792961
 (Beyaz Peynir) ,Konya,1999,1055890
 (Beyaz Peynir) ,Konya,2000,1587555.74
 (Beyaz Peynir) ,Konya,2001,2160440.03
 (Beyaz Peynir) ,Konya,2002,3237695.94
 (Beyaz Peynir) ,Konya,2003,3832.27
 (Beyaz Peynir) ,Konya,2004,4223.05
 (Beyaz Peynir) ,Konya,2006,4.84
 (Beyaz Peynir) ,Konya,2007,4.98
 (Beyaz Peynir) ,Kutahya,1980,13404
 (Beyaz Peynir) ,Kutahya,1981,23718
 (Beyaz Peynir) ,Kutahya,1982,25118
 (Beyaz Peynir) ,Kutahya,1983,31428
 (Beyaz Peynir) ,Kutahya,1984,44285
 (Beyaz Peynir) ,Kutahya,1985,683
 (Beyaz Peynir) ,Kutahya,1986,852
 (Beyaz Peynir) ,Kutahya,1987,1203
 (Beyaz Peynir) ,Kutahya,1988,2302
 (Beyaz Peynir) ,Kutahya,1989,3630
 (Beyaz Peynir) ,Kutahya,1990,6576
 (Beyaz Peynir) ,Kutahya,1991,9825
 (Beyaz Peynir) ,Kutahya,1992,17929
 (Beyaz Peynir) ,Kutahya,1993,27504
 (Beyaz Peynir) ,Kutahya,1994,54959
 (Beyaz Peynir) ,Kutahya,1995,115007
 (Beyaz Peynir) ,Kutahya,1996,185661
 (Beyaz Peynir) ,Kutahya,1997,382389
 (Beyaz Peynir) ,Kutahya,1998,746233
 (Beyaz Peynir) ,Kutahya,1999,998419.33
 (Beyaz Peynir) ,Kutahya,2000,1654040.4
 (Beyaz Peynir) ,Kutahya,2001,2280663.36
 (Beyaz Peynir) ,Kutahya,2002,3317354.8
 (Beyaz Peynir) ,Kutahya,2003,3924.49
 (Beyaz Peynir) ,Kutahya,2004,4304.21
 (Beyaz Peynir) ,Kutahya,2006,5.08
 (Beyaz Peynir) ,Kutahya,2007,5.52
 (Beyaz Peynir) ,Malatya,1980,13569
 (Beyaz Peynir) ,Malatya,1981,24507
 (Beyaz Peynir) ,Malatya,1982,23144
 (Beyaz Peynir) ,Malatya,1983,33814
 (Beyaz Peynir) ,Malatya,1984,46459
 (Beyaz Peynir) ,Malatya,1985,877
 (Beyaz Peynir) ,Malatya,1986,1150
 (Beyaz Peynir) ,Malatya,1987,1612
 (Beyaz Peynir) ,Malatya,1988,2853
 (Beyaz Peynir) ,Malatya,1989,4934
 (Beyaz Peynir) ,Malatya,1990,8232
 (Beyaz Peynir) ,Malatya,1991,11422
 (Beyaz Peynir) ,Malatya,1992,19604
 (Beyaz Peynir) ,Malatya,1993,30414
 (Beyaz Peynir) ,Malatya,1994,62991
 (Beyaz Peynir) ,Malatya,1995,136824
 (Beyaz Peynir) ,Malatya,1996,231413
 (Beyaz Peynir) ,Malatya,1997,401626
 (Beyaz Peynir) ,Malatya,1998,744215
 (Beyaz Peynir) ,Malatya,1999,1365927.45
 (Beyaz Peynir) ,Malatya,2000,1711712.96
 (Beyaz Peynir) ,Malatya,2001,2350464.47
 (Beyaz Peynir) ,Malatya,2002,3078834.33
 (Beyaz Peynir) ,Malatya,2003,3757.02
 (Beyaz Peynir) ,Malatya,2004,4311.32
 (Beyaz Peynir) ,Malatya,2006,5.67
 (Beyaz Peynir) ,Malatya,2007,5.89
 (Beyaz Peynir) ,Manisa,1980,14041
 (Beyaz Peynir) ,Manisa,1981,21021
 (Beyaz Peynir) ,Manisa,1982,26069
 (Beyaz Peynir) ,Manisa,1983,33963
 (Beyaz Peynir) ,Manisa,1984,47120
 (Beyaz Peynir) ,Manisa,1985,791
 (Beyaz Peynir) ,Manisa,1986,1057
 (Beyaz Peynir) ,Manisa,1987,1456
 (Beyaz Peynir) ,Manisa,1988,2700
 (Beyaz Peynir) ,Manisa,1989,4594
 (Beyaz Peynir) ,Manisa,1990,7612
 (Beyaz Peynir) ,Manisa,1991,11652
 (Beyaz Peynir) ,Manisa,1992,21145
 (Beyaz Peynir) ,Manisa,1993,32230
 (Beyaz Peynir) ,Manisa,1994,63856
 (Beyaz Peynir) ,Manisa,1995,141837
 (Beyaz Peynir) ,Manisa,1996,208195
 (Beyaz Peynir) ,Manisa,1997,407918
 (Beyaz Peynir) ,Manisa,1998,780586
 (Beyaz Peynir) ,Manisa,1999,1154576.33
 (Beyaz Peynir) ,Manisa,2000,1610171.7
 (Beyaz Peynir) ,Manisa,2001,2271412.55
 (Beyaz Peynir) ,Manisa,2002,3295832.06
 (Beyaz Peynir) ,Manisa,2003,4023.13
 (Beyaz Peynir) ,Manisa,2004,4588.1
 (Beyaz Peynir) ,Manisa,2006,5.59
 (Beyaz Peynir) ,Manisa,2007,5.86
 (Beyaz Peynir) ,Mardin,1980,11433
 (Beyaz Peynir) ,Mardin,1981,16930
 (Beyaz Peynir) ,Mardin,1982,20905
 (Beyaz Peynir) ,Mardin,1983,28490
 (Beyaz Peynir) ,Mardin,1984,39811
 (Beyaz Peynir) ,Mardin,1985,647
 (Beyaz Peynir) ,Mardin,1986,865
 (Beyaz Peynir) ,Mardin,1987,1231
 (Beyaz Peynir) ,Mardin,1988,2051
 (Beyaz Peynir) ,Mardin,1989,3928
 (Beyaz Peynir) ,Mardin,1990,6785
 (Beyaz Peynir) ,Mardin,1991,9041
 (Beyaz Peynir) ,Mardin,1992,16944
 (Beyaz Peynir) ,Mardin,1993,24542
 (Beyaz Peynir) ,Mardin,1994,54899
 (Beyaz Peynir) ,Mardin,1995,117119
 (Beyaz Peynir) ,Mardin,1996,203201
 (Beyaz Peynir) ,Mardin,1997,363553
 (Beyaz Peynir) ,Mardin,1998,694914
 (Beyaz Peynir) ,Mardin,1999,1033607.75
 (Beyaz Peynir) ,Mardin,2000,1569948.74
 (Beyaz Peynir) ,Mardin,2001,1863356.48
 (Beyaz Peynir) ,Mardin,2002,2419662.7
 (Beyaz Peynir) ,Mardin,2003,3229.51
 (Beyaz Peynir) ,Mardin,2004,3769.93
 (Beyaz Peynir) ,Mardin,2006,4.45
 (Beyaz Peynir) ,Mardin,2007,5.03
 (Beyaz Peynir) ,Mersin,1980,13464
 (Beyaz Peynir) ,Mersin,1981,22111
 (Beyaz Peynir) ,Mersin,1982,33303
 (Beyaz Peynir) ,Mersin,1983,34825
 (Beyaz Peynir) ,Mersin,1984,44063
 (Beyaz Peynir) ,Mersin,1985,822
 (Beyaz Peynir) ,Mersin,1986,991
 (Beyaz Peynir) ,Mersin,1987,1473
 (Beyaz Peynir) ,Mersin,1988,2930
 (Beyaz Peynir) ,Mersin,1989,4392
 (Beyaz Peynir) ,Mersin,1990,6765
 (Beyaz Peynir) ,Mersin,1991,10673
 (Beyaz Peynir) ,Mersin,1992,19467
 (Beyaz Peynir) ,Mersin,1993,27804
 (Beyaz Peynir) ,Mersin,1994,56775
 (Beyaz Peynir) ,Mersin,1995,139682
 (Beyaz Peynir) ,Mersin,1996,212228
 (Beyaz Peynir) ,Mersin,1997,378148
 (Beyaz Peynir) ,Mersin,1998,787633
 (Beyaz Peynir) ,Mersin,1999,1141904.83
 (Beyaz Peynir) ,Mersin,2000,1621906.42
 (Beyaz Peynir) ,Mersin,2001,2083819.44
 (Beyaz Peynir) ,Mersin,2002,2977380.95
 (Beyaz Peynir) ,Mersin,2003,3930.7
 (Beyaz Peynir) ,Mersin,2004,4446.02
 (Beyaz Peynir) ,Mersin,2006,5.68
 (Beyaz Peynir) ,Mersin,2007,6.11
 (Beyaz Peynir) ,Mugla,1980,11850
 (Beyaz Peynir) ,Mugla,1981,16997
 (Beyaz Peynir) ,Mugla,1982,23314
 (Beyaz Peynir) ,Mugla,1983,29435
 (Beyaz Peynir) ,Mugla,1984,44537
 (Beyaz Peynir) ,Mugla,1985,818
 (Beyaz Peynir) ,Mugla,1986,1049
 (Beyaz Peynir) ,Mugla,1987,1475
 (Beyaz Peynir) ,Mugla,1988,2720
 (Beyaz Peynir) ,Mugla,1989,4564
 (Beyaz Peynir) ,Mugla,1990,7873
 (Beyaz Peynir) ,Mugla,1991,10327
 (Beyaz Peynir) ,Mugla,1992,18433
 (Beyaz Peynir) ,Mugla,1993,30022
 (Beyaz Peynir) ,Mugla,1994,56039
 (Beyaz Peynir) ,Mugla,1995,119491
 (Beyaz Peynir) ,Mugla,1996,203491
 (Beyaz Peynir) ,Mugla,1997,392476
 (Beyaz Peynir) ,Mugla,1998,841875
 (Beyaz Peynir) ,Mugla,1999,1230193.5
 (Beyaz Peynir) ,Mugla,2000,1555757.58
 (Beyaz Peynir) ,Mugla,2001,2228143.94
 (Beyaz Peynir) ,Mugla,2002,3164734.85
 (Beyaz Peynir) ,Mugla,2003,3980.1
 (Beyaz Peynir) ,Mugla,2004,4414.42
 (Beyaz Peynir) ,Mugla,2006,5.23
 (Beyaz Peynir) ,Mugla,2007,5.45
 (Beyaz Peynir) ,Mus,1980,11583
 (Beyaz Peynir) ,Mus,1981,20888
 (Beyaz Peynir) ,Mus,1982,26666
 (Beyaz Peynir) ,Mus,1983,29583
 (Beyaz Peynir) ,Mus,1984,33291
 (Beyaz Peynir) ,Mus,1985,773
 (Beyaz Peynir) ,Mus,1986,1024
 (Beyaz Peynir) ,Mus,1987,1532
 (Beyaz Peynir) ,Mus,1988,2282
 (Beyaz Peynir) ,Mus,1989,3489
 (Beyaz Peynir) ,Mus,1990,6767
 (Beyaz Peynir) ,Mus,1991,9333
 (Beyaz Peynir) ,Mus,1992,18372
 (Beyaz Peynir) ,Mus,1993,28951
 (Beyaz Peynir) ,Mus,1994,50270
 (Beyaz Peynir) ,Mus,1995,130930
 (Beyaz Peynir) ,Mus,1996,197527
 (Beyaz Peynir) ,Mus,1997,326805
 (Beyaz Peynir) ,Mus,1998,668750
 (Beyaz Peynir) ,Mus,1999,1143770.75
 (Beyaz Peynir) ,Mus,2000,1556527.78
 (Beyaz Peynir) ,Mus,2001,2253472.22
 (Beyaz Peynir) ,Mus,2002,3036458.33
 (Beyaz Peynir) ,Mus,2003,3734.69
 (Beyaz Peynir) ,Mus,2004,4190.38
 (Beyaz Peynir) ,Mus,2006,4.93
 (Beyaz Peynir) ,Mus,2007,4.94
 (Beyaz Peynir) ,Nevsehir,1980,12311
 (Beyaz Peynir) ,Nevsehir,1981,18555
 (Beyaz Peynir) ,Nevsehir,1982,21020
 (Beyaz Peynir) ,Nevsehir,1983,29027
 (Beyaz Peynir) ,Nevsehir,1984,44666
 (Beyaz Peynir) ,Nevsehir,1985,796
 (Beyaz Peynir) ,Nevsehir,1986,983
 (Beyaz Peynir) ,Nevsehir,1987,1404
 (Beyaz Peynir) ,Nevsehir,1988,2440
 (Beyaz Peynir) ,Nevsehir,1989,4324
 (Beyaz Peynir) ,Nevsehir,1990,7515
 (Beyaz Peynir) ,Nevsehir,1991,11331
 (Beyaz Peynir) ,Nevsehir,1992,18804
 (Beyaz Peynir) ,Nevsehir,1993,28925
 (Beyaz Peynir) ,Nevsehir,1994,58236
 (Beyaz Peynir) ,Nevsehir,1995,125555
 (Beyaz Peynir) ,Nevsehir,1996,203424
 (Beyaz Peynir) ,Nevsehir,1997,344017
 (Beyaz Peynir) ,Nevsehir,1998,654414
 (Beyaz Peynir) ,Nevsehir,1999,1065099.75
 (Beyaz Peynir) ,Nevsehir,2000,1702142.86
 (Beyaz Peynir) ,Nevsehir,2001,2373611.11
 (Beyaz Peynir) ,Nevsehir,2002,2944444.44
 (Beyaz Peynir) ,Nevsehir,2003,3857.7
 (Beyaz Peynir) ,Nevsehir,2004,3907.08
 (Beyaz Peynir) ,Nevsehir,2006,4.48
 (Beyaz Peynir) ,Nevsehir,2007,4.92
 (Beyaz Peynir) ,Nigde,1980,13666
 (Beyaz Peynir) ,Nigde,1981,23166
 (Beyaz Peynir) ,Nigde,1982,25666
 (Beyaz Peynir) ,Nigde,1983,33333
 (Beyaz Peynir) ,Nigde,1984,46666
 (Beyaz Peynir) ,Nigde,1985,785
 (Beyaz Peynir) ,Nigde,1986,1118
 (Beyaz Peynir) ,Nigde,1987,1497
 (Beyaz Peynir) ,Nigde,1988,2605
 (Beyaz Peynir) ,Nigde,1989,4462
 (Beyaz Peynir) ,Nigde,1990,8260
 (Beyaz Peynir) ,Nigde,1991,10648
 (Beyaz Peynir) ,Nigde,1992,21245
 (Beyaz Peynir) ,Nigde,1993,38639
 (Beyaz Peynir) ,Nigde,1994,62083
 (Beyaz Peynir) ,Nigde,1995,130875
 (Beyaz Peynir) ,Nigde,1996,194736
 (Beyaz Peynir) ,Nigde,1997,369597
 (Beyaz Peynir) ,Nigde,1998,772513
 (Beyaz Peynir) ,Nigde,1999,1132777.75
 (Beyaz Peynir) ,Nigde,2000,1552121.21
 (Beyaz Peynir) ,Nigde,2001,2225e3
 (Beyaz Peynir) ,Nigde,2002,2956458.33
 (Beyaz Peynir) ,Nigde,2003,3707.86
 (Beyaz Peynir) ,Nigde,2004,4379.17
 (Beyaz Peynir) ,Nigde,2006,5.29
 (Beyaz Peynir) ,Nigde,2007,5.32
 (Beyaz Peynir) ,Ordu,1980,12928
 (Beyaz Peynir) ,Ordu,1981,20565
 (Beyaz Peynir) ,Ordu,1982,21731
 (Beyaz Peynir) ,Ordu,1983,27291
 (Beyaz Peynir) ,Ordu,1984,36225
 (Beyaz Peynir) ,Ordu,1985,588
 (Beyaz Peynir) ,Ordu,1986,835
 (Beyaz Peynir) ,Ordu,1987,1072
 (Beyaz Peynir) ,Ordu,1988,1787
 (Beyaz Peynir) ,Ordu,1989,3092
 (Beyaz Peynir) ,Ordu,1990,5405
 (Beyaz Peynir) ,Ordu,1991,8062
 (Beyaz Peynir) ,Ordu,1992,13681
 (Beyaz Peynir) ,Ordu,1993,21781
 (Beyaz Peynir) ,Ordu,1994,42059
 (Beyaz Peynir) ,Ordu,1995,88550
 (Beyaz Peynir) ,Ordu,1996,150215
 (Beyaz Peynir) ,Ordu,1997,288282
 (Beyaz Peynir) ,Ordu,1998,573961
 (Beyaz Peynir) ,Ordu,1999,806906.92
 (Beyaz Peynir) ,Ordu,2001,2393338.29
 (Beyaz Peynir) ,Ordu,2002,2774944
 (Beyaz Peynir) ,Ordu,2003,2987.93
 (Beyaz Peynir) ,Ordu,2004,3356.19
 (Beyaz Peynir) ,Ordu,2006,4.13
 (Beyaz Peynir) ,Ordu,2007,4.17
 (Beyaz Peynir) ,Osmaniye,1997,354965
 (Beyaz Peynir) ,Osmaniye,1998,676805
 (Beyaz Peynir) ,Osmaniye,1999,1026527.75
 (Beyaz Peynir) ,Osmaniye,2000,1406875
 (Beyaz Peynir) ,Osmaniye,2001,1952083.33
 (Beyaz Peynir) ,Osmaniye,2002,2819444.44
 (Beyaz Peynir) ,Osmaniye,2003,3536.81
 (Beyaz Peynir) ,Osmaniye,2004,4185.28
 (Beyaz Peynir) ,Osmaniye,2006,4.2
 (Beyaz Peynir) ,Osmaniye,2007,4.65
 (Beyaz Peynir) ,Rize,1980,13611
 (Beyaz Peynir) ,Rize,1981,15e3
 (Beyaz Peynir) ,Rize,1982,24999
 (Beyaz Peynir) ,Rize,1983,27539
 (Beyaz Peynir) ,Rize,1984,40190
 (Beyaz Peynir) ,Rize,1985,737
 (Beyaz Peynir) ,Rize,1986,1062
 (Beyaz Peynir) ,Rize,1987,1715
 (Beyaz Peynir) ,Rize,1988,2706
 (Beyaz Peynir) ,Rize,1989,4068
 (Beyaz Peynir) ,Rize,1990,7405
 (Beyaz Peynir) ,Rize,1991,12172
 (Beyaz Peynir) ,Rize,1992,21958
 (Beyaz Peynir) ,Rize,1993,29376
 (Beyaz Peynir) ,Rize,1994,62273
 (Beyaz Peynir) ,Rize,1995,133892
 (Beyaz Peynir) ,Rize,1996,225968
 (Beyaz Peynir) ,Rize,1997,431412
 (Beyaz Peynir) ,Rize,1998,875653
 (Beyaz Peynir) ,Rize,1999,1182344
 (Beyaz Peynir) ,Rize,2000,2e6
 (Beyaz Peynir) ,Rize,2001,3113630.95
 (Beyaz Peynir) ,Rize,2002,3605088.14
 (Beyaz Peynir) ,Rize,2003,4636.94
 (Beyaz Peynir) ,Rize,2004,4890.28
 (Beyaz Peynir) ,Rize,2006,6.5
 (Beyaz Peynir) ,Rize,2007,7.33
 (Beyaz Peynir) ,Sakarya,1980,13130
 (Beyaz Peynir) ,Sakarya,1981,19688
 (Beyaz Peynir) ,Sakarya,1982,26177
 (Beyaz Peynir) ,Sakarya,1983,28777
 (Beyaz Peynir) ,Sakarya,1984,43333
 (Beyaz Peynir) ,Sakarya,1985,789
 (Beyaz Peynir) ,Sakarya,1986,1037
 (Beyaz Peynir) ,Sakarya,1987,1342
 (Beyaz Peynir) ,Sakarya,1988,2513
 (Beyaz Peynir) ,Sakarya,1989,4293
 (Beyaz Peynir) ,Sakarya,1990,8286
 (Beyaz Peynir) ,Sakarya,1991,12249
 (Beyaz Peynir) ,Sakarya,1992,21598
 (Beyaz Peynir) ,Sakarya,1993,32180
 (Beyaz Peynir) ,Sakarya,1994,60858
 (Beyaz Peynir) ,Sakarya,1995,137473
 (Beyaz Peynir) ,Sakarya,1996,208738
 (Beyaz Peynir) ,Sakarya,1997,451390
 (Beyaz Peynir) ,Sakarya,1998,887266
 (Beyaz Peynir) ,Sakarya,1999,1148545
 (Beyaz Peynir) ,Sakarya,2000,1712218.92
 (Beyaz Peynir) ,Sakarya,2001,2453715.28
 (Beyaz Peynir) ,Sakarya,2002,3623789.68
 (Beyaz Peynir) ,Sakarya,2003,4032.55
 (Beyaz Peynir) ,Sakarya,2004,5116.57
 (Beyaz Peynir) ,Sakarya,2006,6.02
 (Beyaz Peynir) ,Sakarya,2007,6.44
 (Beyaz Peynir) ,Samsun,1980,13491
 (Beyaz Peynir) ,Samsun,1981,22500
 (Beyaz Peynir) ,Samsun,1982,25073
 (Beyaz Peynir) ,Samsun,1983,29548
 (Beyaz Peynir) ,Samsun,1984,39953
 (Beyaz Peynir) ,Samsun,1985,767
 (Beyaz Peynir) ,Samsun,1986,923
 (Beyaz Peynir) ,Samsun,1987,1277
 (Beyaz Peynir) ,Samsun,1988,2107
 (Beyaz Peynir) ,Samsun,1989,3257
 (Beyaz Peynir) ,Samsun,1990,8387
 (Beyaz Peynir) ,Samsun,1991,7647
 (Beyaz Peynir) ,Samsun,1992,13880
 (Beyaz Peynir) ,Samsun,1993,22360
 (Beyaz Peynir) ,Samsun,1994,44833
 (Beyaz Peynir) ,Samsun,1995,90378
 (Beyaz Peynir) ,Samsun,1996,145961
 (Beyaz Peynir) ,Samsun,1997,296718
 (Beyaz Peynir) ,Samsun,1998,633523
 (Beyaz Peynir) ,Samsun,1999,903860.92
 (Beyaz Peynir) ,Samsun,2000,1154017.12
 (Beyaz Peynir) ,Samsun,2001,1724663.3
 (Beyaz Peynir) ,Samsun,2002,2548677.25
 (Beyaz Peynir) ,Samsun,2003,3197.44
 (Beyaz Peynir) ,Samsun,2004,3822.41
 (Beyaz Peynir) ,Samsun,2006,4.6
 (Beyaz Peynir) ,Samsun,2007,4.64
 (Beyaz Peynir) ,Sanliurfa,1980,11109
 (Beyaz Peynir) ,Sanliurfa,1981,19454
 (Beyaz Peynir) ,Sanliurfa,1982,23245
 (Beyaz Peynir) ,Sanliurfa,1983,31383
 (Beyaz Peynir) ,Sanliurfa,1984,38266
 (Beyaz Peynir) ,Sanliurfa,1985,701
 (Beyaz Peynir) ,Sanliurfa,1986,940
 (Beyaz Peynir) ,Sanliurfa,1987,1058
 (Beyaz Peynir) ,Sanliurfa,1988,1868
 (Beyaz Peynir) ,Sanliurfa,1989,3443
 (Beyaz Peynir) ,Sanliurfa,1990,5072
 (Beyaz Peynir) ,Sanliurfa,1991,7826
 (Beyaz Peynir) ,Sanliurfa,1992,15639
 (Beyaz Peynir) ,Sanliurfa,1993,23913
 (Beyaz Peynir) ,Sanliurfa,1994,46110
 (Beyaz Peynir) ,Sanliurfa,1995,101408
 (Beyaz Peynir) ,Sanliurfa,1996,167846
 (Beyaz Peynir) ,Sanliurfa,1997,306093
 (Beyaz Peynir) ,Sanliurfa,1998,604866
 (Beyaz Peynir) ,Sanliurfa,1999,870662.42
 (Beyaz Peynir) ,Sanliurfa,2000,1369312.17
 (Beyaz Peynir) ,Sanliurfa,2001,1740217.38
 (Beyaz Peynir) ,Sanliurfa,2002,2533678.9
 (Beyaz Peynir) ,Sanliurfa,2003,3322.06
 (Beyaz Peynir) ,Sanliurfa,2004,3581.97
 (Beyaz Peynir) ,Sanliurfa,2006,4.38
 (Beyaz Peynir) ,Sanliurfa,2007,4.18
 (Beyaz Peynir) ,Siirt,1980,11625
 (Beyaz Peynir) ,Siirt,1981,19536
 (Beyaz Peynir) ,Siirt,1982,23277
 (Beyaz Peynir) ,Siirt,1983,27619
 (Beyaz Peynir) ,Siirt,1984,39851
 (Beyaz Peynir) ,Siirt,1985,756
 (Beyaz Peynir) ,Siirt,1986,999
 (Beyaz Peynir) ,Siirt,1987,1409
 (Beyaz Peynir) ,Siirt,1988,2497
 (Beyaz Peynir) ,Siirt,1989,3783
 (Beyaz Peynir) ,Siirt,1990,7131
 (Beyaz Peynir) ,Siirt,1991,10016
 (Beyaz Peynir) ,Siirt,1992,18857
 (Beyaz Peynir) ,Siirt,1993,28960
 (Beyaz Peynir) ,Siirt,1994,64901
 (Beyaz Peynir) ,Siirt,1995,119752
 (Beyaz Peynir) ,Siirt,1996,197186
 (Beyaz Peynir) ,Siirt,1997,408365
 (Beyaz Peynir) ,Siirt,1998,833333
 (Beyaz Peynir) ,Siirt,1999,1580416.67
 (Beyaz Peynir) ,Siirt,2000,2006742.42
 (Beyaz Peynir) ,Siirt,2001,2638888.89
 (Beyaz Peynir) ,Siirt,2002,3246527.78
 (Beyaz Peynir) ,Siirt,2003,4361.11
 (Beyaz Peynir) ,Siirt,2004,4625
 (Beyaz Peynir) ,Siirt,2006,5.18
 (Beyaz Peynir) ,Siirt,2007,5.17
 (Beyaz Peynir) ,Sinop,1980,1791
 (Beyaz Peynir) ,Sinop,1981,19666
 (Beyaz Peynir) ,Sinop,1982,23158
 (Beyaz Peynir) ,Sinop,1983,27333
 (Beyaz Peynir) ,Sinop,1984,34027
 (Beyaz Peynir) ,Sinop,1985,635
 (Beyaz Peynir) ,Sinop,1986,795
 (Beyaz Peynir) ,Sinop,1987,1013
 (Beyaz Peynir) ,Sinop,1988,1932
 (Beyaz Peynir) ,Sinop,1989,3127
 (Beyaz Peynir) ,Sinop,1990,6101
 (Beyaz Peynir) ,Sinop,1991,8404
 (Beyaz Peynir) ,Sinop,1992,14108
